ZAMAN,KAYNAK,ANA_0_DURUM,ANA_1_IRT,ANA_2_HIZ,ANA_3_SIC,ANA_4_NEM,ANA_5_EN,ANA_6_BOY,ANA_7_PITCH,ANA_8_ROLL,ANA_9_YAW,ANA_10_BASMS,ANA_11_BASBMP,ANA_12_BASTOP,ANA_13,ANA_14,ANA_15,ANA_16,ANA_17,ANA_18,ANA_19,ANA_20_IVMEX,ANA_21_IVMEY,ANA_22_IVMEZ,ANA_23,ANA_24,ANA_25,ANA_26,GOREV_0_DURUM,GOREV_1_EN,GOREV_2_BOY,GOREV_3_IVMEX,GOREV_4_IVMEY,GOREV_5_IVMEZ,GOREV_6_FILTREX,GOREV_7_FILTREY,GOREV_8_FILTREZ
"06:28:20.470","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.68","32.10","14.81","11.85","17.10","0.000000","0.000000","",""
"06:28:20.630","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.42","18.65","32.01","14.70","11.97","17.06","0.000000","0.000000","",""
"06:28:20.794","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.65","31.93","14.94","11.84","17.02","0.000000","0.000000","",""
"06:28:20.956","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.67","31.84","14.91","11.81","16.98","0.000000","0.000000","",""
"06:28:21.135","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.68","31.76","14.83","12.07","16.95","0.000000","0.000000","",""
"06:28:21.291","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.68","31.67","14.72","11.84","16.91","0.000000","0.000000","",""
"06:28:21.461","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.65","31.58","14.96","11.76","16.87","0.000000","0.000000","",""
"06:28:21.628","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.65","31.49","14.80","11.92","16.84","0.000000","0.000000","",""
"06:28:21.793","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.66","31.41","14.82","11.81","16.80","0.000000","0.000000","",""
"06:28:21.961","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.66","31.32","14.78","11.87","16.77","0.000000","0.000000","",""
"06:28:22.130","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.65","31.24","14.79","11.87","16.73","0.000000","0.000000","",""
"06:28:22.293","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.64","31.15","14.98","11.92","16.70","0.000000","0.000000","",""
"06:28:22.473","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.65","31.07","14.76","11.88","16.66","0.000000","0.000000","",""
"06:28:22.637","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.65","30.98","14.92","11.84","16.63","0.000000","0.000000","",""
"06:28:22.798","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.65","30.90","14.92","11.86","16.59","0.000000","0.000000","",""
"06:28:22.961","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.65","30.81","14.77","12.01","16.55","0.000000","0.000000","",""
"06:28:23.132","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.65","30.73","14.79","11.70","16.52","0.000000","0.000000","",""
"06:28:23.306","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.64","30.64","14.77","11.75","16.48","0.000000","0.000000","",""
"06:28:23.485","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.65","30.56","14.95","11.84","16.45","0.000000","0.000000","",""
"06:28:23.643","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.66","30.47","14.84","11.85","16.41","0.000000","0.000000","",""
"06:28:23.796","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.65","30.38","14.94","11.86","16.37","0.000000","0.000000","",""
"06:28:23.962","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.66","30.30","14.82","11.81","16.34","0.000000","0.000000","",""
"06:28:24.133","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.47","18.67","30.21","14.83","11.91","16.30","0.000000","0.000000","",""
"06:28:24.296","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.67","30.12","14.66","11.68","16.27","0.000000","0.000000","",""
"06:28:24.492","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.66","30.03","14.86","12.00","16.23","0.000000","0.000000","",""
"06:28:24.633","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.67","29.95","14.86","11.82","16.19","0.000000","0.000000","",""
"06:28:24.803","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.65","29.86","14.88","11.97","16.16","0.000000","0.000000","",""
"06:28:24.967","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.67","29.78","14.90","11.89","16.12","0.000000","0.000000","",""
"06:28:25.133","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.64","29.69","14.78","11.69","16.08","0.000000","0.000000","",""
"06:28:25.298","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.63","29.60","14.75","11.78","16.05","0.000000","0.000000","",""
"06:28:25.465","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.63","29.52","14.74","11.87","16.01","0.000000","0.000000","",""
"06:28:25.636","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.63","29.43","14.81","11.94","15.98","0.000000","0.000000","",""
"06:28:25.799","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.63","29.35","14.88","11.90","15.94","0.000000","0.000000","",""
"06:28:25.967","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.64","29.26","14.96","11.80","15.90","0.000000","0.000000","",""
"06:28:26.133","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.66","29.18","15.01","11.83","15.86","0.000000","0.000000","",""
"06:28:26.300","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.66","29.09","14.74","11.72","15.83","0.000000","0.000000","",""
"06:28:26.467","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.66","29.01","14.82","11.87","15.79","0.000000","0.000000","",""
"06:28:26.633","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.63","28.92","14.82","11.87","15.75","0.000000","0.000000","",""
"06:28:26.834","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.60","28.83","14.75","11.86","15.72","0.000000","0.000000","",""
"06:28:26.980","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.64","28.75","14.80","11.72","15.68","0.000000","0.000000","",""
"06:28:27.134","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.64","28.66","14.71","11.81","15.64","0.000000","0.000000","",""
"06:28:27.307","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.65","28.57","14.83","12.02","15.61","0.000000","0.000000","",""
"06:28:27.470","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.61","28.49","14.85","11.86","15.57","0.000000","0.000000","",""
"06:28:27.638","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.63","28.40","14.83","11.94","15.54","0.000000","0.000000","",""
"06:28:27.803","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.65","28.31","14.94","11.98","15.50","0.000000","0.000000","",""
"06:28:27.972","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.65","28.23","14.92","11.82","15.46","0.000000","0.000000","",""
"06:28:28.135","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.65","28.14","14.73","11.76","15.43","0.000000","0.000000","",""
"06:28:28.302","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.47","18.65","28.06","14.86","11.78","15.39","0.000000","0.000000","",""
"06:28:28.496","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.63","27.97","14.83","11.99","15.35","0.000000","0.000000","",""
"06:28:28.637","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.64","27.88","14.74","11.80","15.31","0.000000","0.000000","",""
"06:28:28.828","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.63","27.79","14.76","11.86","15.28","0.000000","0.000000","",""
"06:28:28.970","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.65","27.71","14.71","11.82","15.24","0.000000","0.000000","",""
"06:28:29.140","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.66","27.62","14.90","11.94","15.20","0.000000","0.000000","",""
"06:28:29.334","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.64","27.53","14.76","12.04","15.17","0.000000","0.000000","",""
"06:28:29.474","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.65","27.45","14.90","11.98","15.13","0.000000","0.000000","",""
"06:28:29.640","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.67","27.36","14.73","11.80","15.09","0.000000","0.000000","",""
"06:28:29.806","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.42","18.67","27.28","14.90","11.85","15.05","0.000000","0.000000","",""
"06:28:29.971","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.65","27.19","14.73","11.85","15.02","0.000000","0.000000","",""
"06:28:30.173","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.64","27.11","14.83","11.91","14.98","0.000000","0.000000","",""
"06:28:30.306","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.66","27.02","14.70","11.83","14.94","0.000000","0.000000","",""
"06:28:30.476","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.47","18.66","26.94","14.75","11.70","14.90","0.000000","0.000000","",""
"06:28:30.658","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.47","18.66","26.85","14.86","11.81","14.86","0.000000","0.000000","",""
"06:28:30.812","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.68","26.77","14.69","11.78","14.82","0.000000","0.000000","",""
"06:28:30.980","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.67","26.68","14.80","11.87","14.79","0.000000","0.000000","",""
"06:28:31.143","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.65","26.59","14.83","11.93","14.75","0.000000","0.000000","",""
"06:28:31.327","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.67","26.51","14.93","11.90","14.71","0.000000","0.000000","",""
"06:28:31.477","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.66","26.42","14.86","11.77","14.67","0.000000","0.000000","",""
"06:28:31.642","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.63","26.34","14.80","11.87","14.64","0.000000","0.000000","",""
"06:28:31.809","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.63","26.25","14.82","11.86","14.60","0.000000","0.000000","",""
"06:28:31.984","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.63","26.17","14.56","11.85","14.56","0.000000","0.000000","",""
"06:28:32.149","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.65","26.08","14.76","11.84","14.53","0.000000","0.000000","",""
"06:28:32.308","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.42","18.65","25.99","14.82","11.89","14.49","0.000000","0.000000","",""
"06:28:32.483","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.42","18.66","25.91","14.94","11.97","14.45","0.000000","0.000000","",""
"06:28:32.657","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.42","18.64","25.82","14.89","11.80","14.42","0.000000","0.000000","",""
"06:28:32.810","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.64","25.74","14.80","11.88","14.38","0.000000","0.000000","",""
"06:28:33.007","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.64","25.65","14.86","11.62","14.34","0.000000","0.000000","",""
"06:28:33.159","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.65","25.57","14.87","11.82","14.30","0.000000","0.000000","",""
"06:28:33.311","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.65","25.48","14.81","11.63","14.27","0.000000","0.000000","",""
"06:28:33.485","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.42","18.66","25.40","14.72","11.87","14.23","0.000000","0.000000","",""
"06:28:33.647","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.42","18.64","25.31","14.81","11.86","14.20","0.000000","0.000000","",""
"06:28:33.812","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.40","18.62","25.22","14.91","11.77","14.16","0.000000","0.000000","",""
"06:28:33.983","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.41","18.62","25.14","14.78","11.95","14.13","0.000000","0.000000","",""
"06:28:34.147","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.41","18.60","25.05","14.94","11.91","14.09","0.000000","0.000000","",""
"06:28:34.313","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.64","24.96","14.73","11.74","14.05","0.000000","0.000000","",""
"06:28:34.480","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.42","18.64","24.88","14.87","11.69","14.02","0.000000","0.000000","",""
"06:28:34.646","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.63","24.79","14.84","11.80","13.98","0.000000","0.000000","",""
"06:28:34.817","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.42","18.62","24.71","14.85","11.86","13.94","0.000000","0.000000","",""
"06:28:34.991","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.63","24.62","14.90","11.85","13.91","0.000000","0.000000","",""
"06:28:35.147","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.64","24.54","14.86","11.86","13.87","0.000000","0.000000","",""
"06:28:35.324","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.65","24.45","14.90","11.84","13.83","0.000000","0.000000","",""
"06:28:35.483","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.62","24.36","14.82","11.87","13.80","0.000000","0.000000","",""
"06:28:35.648","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.63","24.28","14.61","11.78","13.76","0.000000","0.000000","",""
"06:28:35.842","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.63","24.19","14.77","11.74","13.72","0.000000","0.000000","",""
"06:28:35.998","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.64","24.11","14.92","11.90","13.68","0.000000","0.000000","",""
"06:28:36.148","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.65","24.02","14.72","11.88","13.65","0.000000","0.000000","",""
"06:28:36.340","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.66","23.93","14.78","11.87","13.61","0.000000","0.000000","",""
"06:28:36.491","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.64","23.85","14.84","11.72","13.57","0.000000","0.000000","",""
"06:28:36.660","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.66","23.77","14.85","11.93","13.54","0.000000","0.000000","",""
"06:28:36.817","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.66","23.68","14.77","11.71","13.50","0.000000","0.000000","",""
"06:28:36.987","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.66","23.59","14.72","11.83","13.47","0.000000","0.000000","",""
"06:28:37.150","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.42","18.64","23.51","14.83","11.92","13.43","0.000000","0.000000","",""
"06:28:37.325","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.65","23.42","14.67","11.86","13.39","0.000000","0.000000","",""
"06:28:37.485","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.63","23.33","14.88","11.79","13.35","0.000000","0.000000","",""
"06:28:37.662","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.65","23.24","14.90","11.89","13.32","0.000000","0.000000","",""
"06:28:37.822","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.63","23.16","14.83","11.92","13.28","0.000000","0.000000","",""
"06:28:37.984","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.67","23.07","14.87","11.80","13.24","0.000000","0.000000","",""
"06:28:38.168","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.67","22.99","15.04","11.75","13.21","0.000000","0.000000","",""
"06:28:38.319","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.66","22.90","14.82","11.73","13.17","0.000000","0.000000","",""
"06:28:38.512","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.66","22.82","14.71","11.71","13.13","0.000000","0.000000","",""
"06:28:38.654","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.63","22.73","14.74","11.71","13.10","0.000000","0.000000","",""
"06:28:38.846","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.64","22.64","14.78","11.73","13.06","0.000000","0.000000","",""
"06:28:38.986","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.64","22.56","14.81","11.86","13.03","0.000000","0.000000","",""
"06:28:39.154","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.64","22.47","14.76","11.90","12.99","0.000000","0.000000","",""
"06:28:39.324","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.64","22.38","14.83","11.70","12.95","0.000000","0.000000","",""
"06:28:39.497","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.64","22.30","14.94","11.90","12.91","0.000000","0.000000","",""
"06:28:39.655","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.66","22.21","14.77","12.04","12.88","0.000000","0.000000","",""
"06:28:39.821","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.65","22.13","14.72","11.96","12.84","0.000000","0.000000","",""
"06:28:40.004","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.66","22.04","14.80","11.92","12.81","0.000000","0.000000","",""
"06:28:40.155","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.62","21.95","14.89","11.84","12.77","0.000000","0.000000","",""
"06:28:40.333","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.62","21.87","14.87","11.82","12.73","0.000000","0.000000","",""
"06:28:40.505","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.63","21.78","14.82","11.86","12.70","0.000000","0.000000","",""
"06:28:40.656","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.63","21.69","14.85","11.96","12.66","0.000000","0.000000","",""
"06:28:40.852","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.65","21.61","14.80","11.85","12.62","0.000000","0.000000","",""
"06:28:40.989","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.64","21.52","14.75","11.81","12.59","0.000000","0.000000","",""
"06:28:41.175","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.63","21.44","14.84","11.80","12.55","0.000000","0.000000","",""
"06:28:41.324","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.64","21.35","14.79","11.92","12.51","0.000000","0.000000","",""
"06:28:41.490","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.64","21.26","14.85","11.98","12.48","0.000000","0.000000","",""
"06:28:41.674","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.63","21.17","14.75","11.77","12.44","0.000000","0.000000","",""
"06:28:41.834","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.62","21.09","14.99","11.94","12.41","0.000000","0.000000","",""
"06:28:41.991","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.66","21.00","14.78","12.03","12.37","0.000000","0.000000","",""
"06:28:42.165","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.66","20.92","14.86","11.87","12.34","0.000000","0.000000","",""
"06:28:42.355","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.67","20.83","14.78","11.90","12.30","0.000000","0.000000","",""
"06:28:42.502","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.65","20.75","14.84","11.84","12.26","0.000000","0.000000","",""
"06:28:42.662","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.61","20.66","14.78","11.95","12.23","0.000000","0.000000","",""
"06:28:42.831","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.65","20.57","14.90","11.88","12.19","0.000000","0.000000","",""
"06:28:42.996","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.48","18.66","20.49","14.82","11.86","12.16","0.000000","0.000000","",""
"06:28:43.174","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.48","18.64","20.40","14.78","11.79","12.13","0.000000","0.000000","",""
"06:28:43.333","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.63","20.32","14.83","11.94","12.09","0.000000","0.000000","",""
"06:28:43.494","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.63","20.23","14.91","11.82","12.06","0.000000","0.000000","",""
"06:28:43.661","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.63","20.15","14.95","11.88","12.02","0.000000","0.000000","",""
"06:28:43.828","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.47","18.61","20.06","14.94","11.76","11.99","0.000000","0.000000","",""
"06:28:43.998","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.64","19.98","14.85","11.74","11.95","0.000000","0.000000","",""
"06:28:44.162","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.63","19.89","14.77","11.75","11.92","0.000000","0.000000","",""
"06:28:44.338","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.64","19.81","14.55","11.86","11.88","0.000000","0.000000","",""
"06:28:44.496","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.63","19.72","14.77","11.87","11.84","0.000000","0.000000","",""
"06:28:44.667","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.42","18.64","19.63","14.90","11.67","11.81","0.000000","0.000000","",""
"06:28:44.848","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.41","18.66","19.54","14.82","11.91","11.77","0.000000","0.000000","",""
"06:28:44.999","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.64","19.46","14.73","11.74","11.73","0.000000","0.000000","",""
"06:28:45.167","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.65","19.37","14.93","11.83","11.69","0.000000","0.000000","",""
"06:28:45.330","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.65","19.28","14.68","11.88","11.66","0.000000","0.000000","",""
"06:28:45.497","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.62","19.20","14.85","11.92","11.62","0.000000","0.000000","",""
"06:28:45.664","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.64","19.12","14.86","11.92","11.58","0.000000","0.000000","",""
"06:28:45.832","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.65","19.03","14.94","11.75","11.54","0.000000","0.000000","",""
"06:28:46.002","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.65","18.95","14.91","11.95","11.51","0.000000","0.000000","",""
"06:28:46.167","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.66","18.86","14.87","11.71","11.47","0.000000","0.000000","",""
"06:28:46.337","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.67","18.77","14.74","11.70","11.43","0.000000","0.000000","",""
"06:28:46.499","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.66","18.68","14.81","11.94","11.40","0.000000","0.000000","",""
"06:28:46.670","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.66","18.59","14.67","11.95","11.36","0.000000","0.000000","",""
"06:28:46.835","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.65","18.51","14.82","11.98","11.33","0.000000","0.000000","",""
"06:28:47.031","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.65","18.42","14.79","11.82","11.29","0.000000","0.000000","",""
"06:28:47.167","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.66","18.34","14.79","11.80","11.26","0.000000","0.000000","",""
"06:28:47.333","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.66","18.25","14.77","11.89","11.22","0.000000","0.000000","",""
"06:28:47.501","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.68","18.17","14.85","12.04","11.18","0.000000","0.000000","",""
"06:28:47.667","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.68","18.08","14.97","11.75","11.15","0.000000","0.000000","",""
"06:28:47.835","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.67","18.00","14.90","11.86","11.11","0.000000","0.000000","",""
"06:28:48.005","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.66","17.91","14.78","11.91","11.07","0.000000","0.000000","",""
"06:28:48.172","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.48","18.66","17.83","14.71","11.85","11.04","0.000000","0.000000","",""
"06:28:48.335","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.48","18.65","17.74","14.73","11.91","11.00","0.000000","0.000000","",""
"06:28:48.501","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.47","18.66","17.65","14.98","12.03","10.96","0.000000","0.000000","",""
"06:28:48.676","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.68","17.57","14.79","11.84","10.93","0.000000","0.000000","",""
"06:28:48.842","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.47","18.69","17.48","14.79","11.85","10.89","0.000000","0.000000","",""
"06:28:49.007","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.69","17.39","14.84","12.02","10.86","0.000000","0.000000","",""
"06:28:49.174","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.68","17.31","14.78","11.97","10.82","0.000000","0.000000","",""
"06:28:49.340","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.66","17.22","14.75","11.94","10.79","0.000000","0.000000","",""
